ID,Aribnb Property ID,Homeaway Property ID,M Homeaway Property ID,Title,Room Type,Property Type,Avg. Daily Rate,Occupancy,Revenue,Total Reviews,Rating,Bedrooms,Bathrooms,Accommodates,Latitude,Longitude,Days Available,Image Cover,Link,Regions
569613434,610069334899926652,,,LIVE ON THE PROMENADE,Entire home/apt,Rental unit,316.58334,0.31578946,3799,0,,1,1,2,34.0160041339126,-118.497501463713,38,https://a0.muscache.com/im/pictures/miso/Hosting-610069334899926652/original/ad850894-fddd-4722-86ee-006410a76d03.jpeg?aki_policy=x_large,https://airbnb.com/rooms/610069334899926652,26325
569643453,610095788501400641,,,Modern 2 Bedroom 2 Bath By The Pier,Entire home/apt,Rental unit,356.2857,0.2,2494,2,10,2,2,4,34.0154224830198,-118.494923927833,35,https://a0.muscache.com/im/pictures/miso/Hosting-610095788501400641/original/20c2edab-2c94-4829-a209-283c58a2e966.jpeg?aki_policy=x_large,https://airbnb.com/rooms/610095788501400641,26325
569644913,599154322318776315,,,Lovely 1BR in beach community w/pool & gym,Entire home/apt,Condo,127.5,0.32258064,1275,0,,1,1,3,34.00643,-118.48259,31,https://a0.muscache.com/im/pictures/0c9058b6-a1ac-4c14-9c77-50a7d84645d6.jpg?aki_policy=x_large,https://airbnb.com/rooms/599154322318776315,26613
569649765,610343615073415322,,,Ocean Breeze 2 Bed/ 2Bath by Pier with parking!,Entire home/apt,Rental unit,463.9121,0.60264903,42216,13,10,2,2,6,34.02115,-118.49791,151,https://a0.muscache.com/im/pictures/miso/Hosting-610343615073415322/original/b2b0599a-0d33-4183-95de-51b87f2dc7cb.jpeg?aki_policy=x_large,https://airbnb.com/rooms/610343615073415322,26611
570037559,42941526,,,A/C PRESIDENTIAL SUITE NEAR THE BEACH,Private room,Rental unit,65.7647,0.45333335,2236,1,8,1,1,2,34.01467,-118.47188,75,https://a0.muscache.com/im/pictures/c5730eba-fc38-4070-8cc6-fbc2dc44971b.jpg?aki_policy=x_large,https://airbnb.com/rooms/42941526,26613
570050628,610324147530166422,,,"AMAZING LOCATION STUDIO, BY PIER & BEACH",Entire home/apt,Rental unit,327.56363,0.56122446,18016,12,9.5,0,1,2,34.01676,-118.49665,98,https://a0.muscache.com/im/pictures/miso/Hosting-610324147530166422/original/2e87436d-5dca-40cb-8993-a16cd052bdf2.jpeg?aki_policy=x_large,https://airbnb.com/rooms/610324147530166422,26325
570182874,595841233032525179,,,* COZY & SPACIOUS APT 8 MINS TO THE BEACH *,Entire home/apt,Condo,306.50064,0.888,34021.57,17,9.6,1,1,3,34.01661,-118.49122,125,https://a0.muscache.com/im/pictures/miso/Hosting-595841233032525179/original/643172cb-1083-44aa-ab54-60edb22e7bd6.jpeg?aki_policy=x_large,https://airbnb.com/rooms/595841233032525179,26325
570500976,609473606013485298,,,LOVELY 2 BEDROOM IN THE HEART OF SANTA MONICA,Entire home/apt,Rental unit,244.16667,0.18181819,1465,0,,2,2,4,34.0213503365283,-118.4962223507,33,https://a0.muscache.com/im/pictures/miso/Hosting-609473606013485298/original/5bac70b6-2ecb-40e4-ada9-49351220f834.jpeg?aki_policy=x_large,https://airbnb.com/rooms/609473606013485298,26611
572343832,538573857929289805,,,Modern and Specious 1 Bedroom Unit,Entire home/apt,Rental unit,154.8,0.59322035,5418,1,10,1,1,4,34.03462,-118.46574,59,https://a0.muscache.com/im/pictures/miso/Hosting-538573857929289805/original/fe834cb9-a94d-4ede-8cc7-048a718c5046.jpeg?aki_policy=x_large,https://airbnb.com/rooms/538573857929289805,26612
572468438,594117308026500045,,,"Lofty, Quiet & Private, Light & Bright 1 Bedroom",Entire home/apt,Condo,157.14287,0.5645161,5500,0,,1,1,2,34.03464,-118.46974,62,https://a0.muscache.com/im/pictures/miso/Hosting-594117308026500045/original/d9c046df-6d80-4dac-bde3-d6c24e4db4d8.jpeg?aki_policy=x_large,https://airbnb.com/rooms/594117308026500045,26612
572645592,615196023787393152,,,🌴🏄‍♂️Renovated Bright 2BD by the beach!🌴🏄‍♂️,Entire home/apt,Rental unit,346.17203,0.76229507,32194,14,9.3,2,2,6,34.02066,-118.49813,122,https://a0.muscache.com/im/pictures/miso/Hosting-615196023787393152/original/22209352-3336-4ec6-8106-45b55c524be9.jpeg?aki_policy=x_large,https://airbnb.com/rooms/615196023787393152,26611
572662447,604965908311840767,,,NEW ! LE REVE ! 5 MIN TO THE BEACH ! LUXURY CONDO,Entire home/apt,Serviced apartment,418.94415,0.902439,46502.8,13,9.4,2,2,6,34.01949,-118.4928,123,https://a0.muscache.com/im/pictures/miso/Hosting-48486313/original/a05da9f9-4ab3-41c2-956e-887722008437.jpeg?aki_policy=x_large,https://airbnb.com/rooms/604965908311840767,26325
572782279,613396713597646278,,,Comfortable Guest House with Spacious Yard,Entire home/apt,Guesthouse,197.23932,0.96694213,23077,16,9.6,1,1,2,34.0378,-118.484726,121,https://a0.muscache.com/im/pictures/miso/Hosting-613396713597646278/original/24a871f4-5087-402a-baa7-bfc4d916bcff.jpeg?aki_policy=x_large,https://airbnb.com/rooms/613396713597646278,26611
572810422,582770572660526262,,,Santa Monica Architect’s Choice 1 bedroom Condo,Entire home/apt,Condo,155.33334,0.8035714,13980.001,1,10,1,1,3,34.03616,-118.47375,112,https://a0.muscache.com/im/pictures/miso/Hosting-582770572660526262/original/4cc4e7b5-3b04-46f1-828f-ce95644462c1.jpeg?aki_policy=x_large,https://airbnb.com/rooms/582770572660526262,26612
573037543,610933008633706406,,,"Sunny, charming garden home with large back yard",Private room,Home,245.25,0.5714286,3924,0,,3,1,6,34.01219,-118.4783,28,https://a0.muscache.com/im/pictures/miso/Hosting-610933008633706406/original/49381db1-74fe-463e-a4d8-03efe6aabc2b.jpeg?aki_policy=x_large,https://airbnb.com/rooms/610933008633706406,26613
573043718,610425531079923670,,,Lovely cute 1 bd on the boardwalk next to pier,Entire home/apt,Rental unit,319.05554,0.7627119,28714.998,13,8.5,1,1,4,34.007465,-118.492508,118,https://a0.muscache.com/im/pictures/miso/Hosting-610425531079923670/original/6525b438-b252-45e8-8a7e-5e0c007de44a.jpeg?aki_policy=x_large,https://airbnb.com/rooms/610425531079923670,26325
573613476,614557783621775967,,,Quiet & serene studio in Santa Monica,Entire home/apt,Rental unit,133.6,0.33333334,3340,0,,1,1,1,34.03554,-118.47388,75,https://a0.muscache.com/im/pictures/miso/Hosting-614557783621775967/original/4493dd9e-e5e3-4303-bfe9-03ae11f4c563.jpeg?aki_policy=x_large,https://airbnb.com/rooms/614557783621775967,26612
573764570,616556690555957048,,,Beach-Canyon Paradise - 4 minute walk to beach !!!,Entire home/apt,Home,631.0526,0.8382353,35970,7,10,3,3,11,34.03057,-118.51547,68,https://a0.muscache.com/im/pictures/miso/Hosting-616556690555957048/original/9268fd47-9e3a-42e7-b652-74335785d6af.jpeg?aki_policy=x_large,https://airbnb.com/rooms/616556690555957048,26610
574078893,618711153907592277,,,Beautiful Private Patio room - 4 blocks- Beach !!,Private room,Guest suite,187.96013,0.9052632,16164.571,7,9.7,1,1,4,34.03078,-118.51613,95,https://a0.muscache.com/im/pictures/miso/Hosting-618711153907592277/original/db2179df-7f48-415c-99fa-876931455af2.jpeg?aki_policy=x_large,https://airbnb.com/rooms/618711153907592277,26610
574098861,610014442471419139,,,HEART OF SANTA MONICA STUDIO BY PROMENADE AND PIER,Entire home/apt,Rental unit,348.57983,0.7777778,2440.0588,2,10,1,1,2,34.017541823098,-118.498282339841,9,https://a0.muscache.com/im/pictures/miso/Hosting-610014442471419139/original/d60d99f8-dc36-450e-bff8-15ea5d7a0f3c.jpeg?aki_policy=x_large,https://airbnb.com/rooms/610014442471419139,26325
574226360,605493601797585630,,,The Mabery - Santa Monica 3 Bdrm Minutes To Ocean!,Entire home/apt,Home,592.25806,0.8857143,36720,5,8.8,3,2,6,34.03035,-118.51448,70,https://a0.muscache.com/im/pictures/miso/Hosting-605493601797585630/original/4942e6f5-ce17-4030-9b60-c76d2f66e8e7.jpeg?aki_policy=x_large,https://airbnb.com/rooms/605493601797585630,26610
574314431,621295097153435716,,,New modern 2-Bedroom in famous Venice beach area,Entire home/apt,Home,329.43958,0.7398374,29979,5,8.4,2,1,5,34.0011,-118.47276,123,https://a0.muscache.com/im/pictures/miso/Hosting-621295097153435716/original/0d538ee2-3911-4bab-81fc-7eeaf3245cc5.jpeg?aki_policy=x_large,https://airbnb.com/rooms/621295097153435716,26613
574716086,618347033492125966,,,"Bright & Beachy, Huge Decks, Amazing Location!",Entire home/apt,Home,289.0909,0.4074074,3180,1,10,3,2.5,5,34.01771,-118.45817,27,https://a0.muscache.com/im/pictures/miso/Hosting-618347033492125966/original/8a7ba55e-9a43-4b2c-83c5-6dc3eb49fd7c.jpeg?aki_policy=x_large,https://airbnb.com/rooms/618347033492125966,26613
574725446,616892613551772174,,,Santa Monica oceanfront 1bd w/ pool & parking spot,Entire home/apt,Condo,110.71429,0.6666667,4650,1,10,1,1,2,34.02194,-118.50811,63,https://a0.muscache.com/im/pictures/miso/Hosting-616892613551772174/original/ce5346e7-92d7-46f4-bed9-f53efb5be535.jpeg?aki_policy=x_large,https://airbnb.com/rooms/616892613551772174,26610
575032360,609453098972975670,,,Modern Studio On The Promenade By The Pier,Entire home/apt,Rental unit,317.4,1,7935,4,10,1,1,2,34.0177751934469,-118.496594376997,25,https://a0.muscache.com/im/pictures/miso/Hosting-609453098972975670/original/76d0c7c2-05c9-487d-bb53-3a3ec6dddd72.jpeg?aki_policy=x_large,https://airbnb.com/rooms/609453098972975670,26325
575630094,620816291542624006,,,Santa Monica apt/5 mins to beach,Entire home/apt,Rental unit,280.8168,0.902439,31170.666,24,9.8,1,1,2,34.01658,-118.49826,123,https://a0.muscache.com/im/pictures/fd7a48d9-8669-4e9a-ac06-ad45d4841332.jpg?aki_policy=x_large,https://airbnb.com/rooms/620816291542624006,26325
575913799,619443982927989540,,,Huge Sunny Quiet 1BDRM blocks from the Beach!,Entire home/apt,Rental unit,155,0.13333334,310,1,10,1,1,2,34.0295071009206,-118.495656281316,15,https://a0.muscache.com/im/pictures/miso/Hosting-619443982927989540/original/7e6005dd-3abf-4a9d-a09f-234f4145e6c8.jpeg?aki_policy=x_large,https://airbnb.com/rooms/619443982927989540,26611
575983591,616674762689806591,,,15 Advantages 2/2 Bedroom Santa Manica,Entire home/apt,Condo,705.5217,0.23232323,16227,1,10,2,2,4,34.01988,-118.49889,99,https://a0.muscache.com/im/pictures/miso/Hosting-616674762689806591/original/e6536749-2b41-475a-afe9-af30b77c8882.jpeg?aki_policy=x_large,https://airbnb.com/rooms/616674762689806591,26611
576056766,618907183704967028,,,Marvelous 1920s Spanish 2Bed/1Bath in Santa Monica,Entire home/apt,Rental unit,183.35484,0.7948718,5684,0,,2,1,4,34.0253,-118.49493,39,https://a0.muscache.com/im/pictures/miso/Hosting-618907183704967028/original/93e253d3-9660-49ea-aa75-ba135599f9c6.jpeg?aki_policy=x_large,https://airbnb.com/rooms/618907183704967028,26611
576831868,48245404,,,Lovely Oceanside Home with Stunning View,Entire home/apt,Rental unit,371.14813,0.91525424,20042,8,9.8,1,1,2,34.01013,-118.49555,59,https://a0.muscache.com/im/pictures/6a7ecce1-525e-485e-9d69-aa8108f1e36b.jpg?aki_policy=x_large,https://airbnb.com/rooms/48245404,26325
576836812,603083162940113015,,,Amazing Beachwalk bedroom with fireplace / view.,Private room,Rental unit,189.2857,0.28,3975,0,,1,1,3,34.00325,-118.48071,75,https://a0.muscache.com/im/pictures/miso/Hosting-603083162940113015/original/c7478359-b1f9-4f1d-8ee9-d0c31cdda4bd.jpeg?aki_policy=x_large,https://airbnb.com/rooms/603083162940113015,26613
577021343,624507117841334578,,,Blocks from the beach and 3rd St Promenade.,Entire home/apt,Condo,99.14286,1,694,2,10,0,1,2,34.02161,-118.48583,7,https://a0.muscache.com/im/pictures/miso/Hosting-624507117841334578/original/18de6677-7937-4531-9b7f-03709241878a.jpeg?aki_policy=x_large,https://airbnb.com/rooms/624507117841334578,26325
577060561,623976544208889257,,,Ultimate Prime Venice Living 3bdr House w/ pool,Entire home/apt,Home,1486.2152,0.72477067,117411,8,10,3,2.5,6,34.01643,-118.49825,109,https://a0.muscache.com/im/pictures/miso/Hosting-41315854/original/c4de67ec-ff59-4218-853a-1f6772df9073.jpeg?aki_policy=x_large,https://airbnb.com/rooms/623976544208889257,26325
577101261,616674397313070431,,,16 Admirations of 2/2 bedrooms apartment at SM,Entire home/apt,Condo,559.6061,0.3548387,18467,3,8.7,2,2,4,34.02263,-118.5001,93,https://a0.muscache.com/im/pictures/miso/Hosting-616674397313070431/original/344ea6e8-bb1f-4eda-95cd-4324861675a8.jpeg?aki_policy=x_large,https://airbnb.com/rooms/616674397313070431,26611
577136282,567405008229084250,,,Gated luxury 1-bdrm guest house North of Montana,Entire home/apt,Guesthouse,324.01334,0.82417583,24301,11,10,1,1,4,34.03031,-118.50248,91,https://a0.muscache.com/im/pictures/miso/Hosting-567405008229084250/original/32e611ed-a7a8-461e-ad5d-c31aa2268029.jpeg?aki_policy=x_large,https://airbnb.com/rooms/567405008229084250,26610
578042769,620946146011670305,,,"Stunning Mid-Century, North of Wilshire.",Entire home/apt,Condo,161.11111,0.972973,5800,2,10,1,1,2,34.028584,-118.494186,37,https://a0.muscache.com/im/pictures/miso/Hosting-620946146011670305/original/229f1233-c736-4997-a5af-711321cb65db.jpeg?aki_policy=x_large,https://airbnb.com/rooms/620946146011670305,26611
578172708,558205075396755687,,,Best Ocean View House in all of Santa Monica!,Entire home/apt,Home,1605.8823,0.27868852,27300,2,10,3,2,5,34.02647,-118.51674,61,https://a0.muscache.com/im/pictures/miso/Hosting-558205075396755687/original/a04c67c8-1aba-4980-a874-09e1360565ac.jpeg?aki_policy=x_large,https://airbnb.com/rooms/558205075396755687,26610
578320952,624105949457460504,,,"5 ⭐️ Location 🌊 Walk to Beach & Pier, Free Parking",Entire home/apt,Serviced apartment,452.20514,0.6964286,35272,11,9.5,2,2,4,34.0193,-118.49819,112,https://a0.muscache.com/im/pictures/e1f23216-f64e-4649-bdbc-9f19f7a53f64.jpg?aki_policy=x_large,https://airbnb.com/rooms/624105949457460504,26611
578564909,620849396281055522,,,Cozy SM apt/beach,Entire home/apt,Rental unit,231.33803,0.7029703,16425,33,9.6,1,1,2,34.01703,-118.4935,101,https://a0.muscache.com/im/pictures/442ef529-ae0b-4fd2-922e-c6c57e0816ad.jpg?aki_policy=x_large,https://airbnb.com/rooms/620849396281055522,26325
580157679,617262175221281023,,,Entire House ♥ of Santa Monica -MidCentury Remodel,Entire home/apt,Home,346.9805,0.4516129,4857.727,0,,3,1.5,6,34.02286,-118.46844,31,https://a0.muscache.com/im/pictures/miso/Hosting-617262175221281023/original/bc5fe60d-ce6a-44f4-af92-8e8bd60c299a.jpeg?aki_policy=x_large,https://airbnb.com/rooms/617262175221281023,26612
580231192,584889923523975814,,2716086,Casa dei Sogni-Brand New 5200 sq ft-3 level home,Entire home/apt,Home,1510.5262,0.18446602,28700,2,10,4,5.5,8,34.03878,-118.48132,103,https://a0.muscache.com/im/pictures/miso/Hosting-584889923523975814/original/74d221e2-5276-4da7-9ead-252b6d3710ef.jpeg?aki_policy=x_large,https://airbnb.com/rooms/584889923523975814,26611
580399546,615493684260657700,,,"💎2 KING BEDS⭐️ Walk🚶‍♂️PIER, BEACH & 3rd St PROMENADE",Entire home/apt,Condo,482.62244,0.796748,47297,16,10,2,2,4,34.02044,-118.49752,123,https://a0.muscache.com/im/pictures/481ee492-cda8-4abf-a017-1dc0dd2a391c.jpg?aki_policy=x_large,https://airbnb.com/rooms/615493684260657700,26611
580591566,634168956188093960,,,Studio on 3rd St. Promenade - Walk to Beach & Pier,Entire home/apt,Rental unit,302.66214,0.6434783,22397,14,9,0,1,2,34.0164118627166,-118.498430263618,115,https://a0.muscache.com/im/pictures/miso/Hosting-634168956188093960/original/3d41c25a-cb3b-4982-9970-28ea1a2ebfd5.jpeg?aki_policy=x_large,https://airbnb.com/rooms/634168956188093960,26325
580769674,634161633667032791,,,Studio on 3rd St. Promenade - Walk to Beach & Pier,Entire home/apt,Rental unit,292.45834,0.42857143,10528.5,13,8.5,0,1,2,34.0163658281952,-118.496658747288,84,https://a0.muscache.com/im/pictures/miso/Hosting-634161633667032791/original/0a5d8092-a4b3-4be3-9501-d8c1ee9d7922.jpeg?aki_policy=x_large,https://airbnb.com/rooms/634161633667032791,26325
580874384,623910776710524808,,,lovely studio,Shared room,Rental unit,405.3846,0.44827586,5270,0,,1,1,2,34.01831,-118.49272,29,https://a0.muscache.com/im/pictures/miso/Hosting-49936783/original/7f29b2f8-ec92-45cd-bb2a-157e7463ca7e.jpeg?aki_policy=x_large,https://airbnb.com/rooms/623910776710524808,26325
580934571,634176986584759950,,,"Steps to Promenade, Pier, Beach - Santa Monica",Entire home/apt,Rental unit,547.6538,0.5148515,28478,14,9.1,2,2,4,34.0159316068381,-118.495086910781,101,https://a0.muscache.com/im/pictures/miso/Hosting-634176986584759950/original/f4268d0b-5fb3-4622-836d-646b9cf81064.jpeg?aki_policy=x_large,https://airbnb.com/rooms/634176986584759950,26325
581108587,634126467714142698,,,Studio on 3rd St. Promenade - Walk to Beach & Pier,Entire home/apt,Rental unit,280.23077,0.50980395,14572,9,8.9,0,1,2,34.0180969425885,-118.496830092538,102,https://a0.muscache.com/im/pictures/miso/Hosting-634126467714142698/original/144cebfe-ec17-4011-b776-8f988df58112.jpeg?aki_policy=x_large,https://airbnb.com/rooms/634126467714142698,26325
581550502,634150066516541382,,,Studio on 3rd St. Promenade - Walk to Beach & Pier,Entire home/apt,Rental unit,277.79816,0.5405405,16667.889,10,9.6,0,1,2,34.016703454097,-118.498193090363,111,https://a0.muscache.com/im/pictures/miso/Hosting-634150066516541382/original/5c6daca3-7309-4b7e-8909-86c05adcb5fe.jpeg?aki_policy=x_large,https://airbnb.com/rooms/634150066516541382,26325
581602821,628221173489245820,,,Eccentric Home in Santa Monica,Entire home/apt,Bungalow,205,0.7741935,4920,0,,2,1,2,34.01368,-118.47888,31,https://a0.muscache.com/im/pictures/miso/Hosting-628221173489245820/original/b36b4e53-f2da-429d-8b57-31fc90144377.png?aki_policy=x_large,https://airbnb.com/rooms/628221173489245820,26613
581875561,634143318201878427,,,Studio on 3rd St. Promenade - walk to Beach & Pier,Entire home/apt,Rental unit,284.6441,0.5614035,18217.223,22,9.5,0,1,2,34.01745,-118.49615,114,https://a0.muscache.com/im/pictures/miso/Hosting-634143318201878427/original/4d2dd8eb-6c65-4acb-b48f-ded92d4f8c1b.jpeg?aki_policy=x_large,https://airbnb.com/rooms/634143318201878427,26325
582765636,630026683409178968,,,Modern Studio in Santa Monica. 5 min walk to Pier,Entire home/apt,Rental unit,261.0988,0.9101124,21149,25,9.8,1,1,2,34.01811,-118.49793,89,https://a0.muscache.com/im/pictures/miso/Hosting-630026683409178968/original/cce54d20-791b-4530-94a1-bd9bb727ce56.jpeg?aki_policy=x_large,https://airbnb.com/rooms/630026683409178968,26325
582938110,634064325826343455,,,Walk to Santa Monica Beach/Pier & 3rd St Promenade,Entire home/apt,Rental unit,413.64285,0.5,14477.5,8,8.5,2,2,4,34.02135,-118.49811,70,https://a0.muscache.com/im/pictures/miso/Hosting-634064325826343455/original/b9c13246-a992-4461-b041-ca3c9728304d.jpeg?aki_policy=x_large,https://airbnb.com/rooms/634064325826343455,26611
583515681,634188087204254019,,,Walk to Santa Monica Pier/Beach & 3rd St Promenade,Entire home/apt,Rental unit,462.8,0.61403507,16198,5,9.2,2,2,4,34.0192673095557,-118.49615392734,57,https://a0.muscache.com/im/pictures/miso/Hosting-634188087204254019/original/f3c68d5b-3eda-42a9-b3ba-b2de79249b92.jpeg?aki_policy=x_large,https://airbnb.com/rooms/634188087204254019,26325
583875416,634156749381128363,,,Studio on 3rd St. Promenade - Walk to Beach & Pier,Entire home/apt,Rental unit,302.82352,0.7906977,20592,13,9.1,0,1,2,34.018173270869,-118.496338104483,86,https://a0.muscache.com/im/pictures/miso/Hosting-634156749381128363/original/be4137df-14b7-430e-95d9-d96ed39cc016.jpeg?aki_policy=x_large,https://airbnb.com/rooms/634156749381128363,26325
583927649,636519783781099039,,,Tranquil detached house on quiet street,Entire home/apt,Home,449.5,0.06666667,899,1,8,2,1,4,34.0105,-118.4833,30,https://a0.muscache.com/im/pictures/miso/Hosting-636519783781099039/original/d6543ecf-c251-4ae3-a657-f74dc1b40756.jpeg?aki_policy=x_large,https://airbnb.com/rooms/636519783781099039,26613
583957680,636152959004662793,,,Bright 1br Walk to the Beach,Entire home/apt,Rental unit,266.8889,0.6923077,12010,8,9.8,1,1,2,34.02607,-118.49806,65,https://a0.muscache.com/im/pictures/miso/Hosting-636152959004662793/original/99fc8d69-b178-4913-a910-a2b9b279b583.jpeg?aki_policy=x_large,https://airbnb.com/rooms/636152959004662793,26611
584097755,634757266783531910,,,Walk to Santa Monica Pier/Beach & 3rd St Promenade,Entire home/apt,Rental unit,518.1176,0.7846154,26424,2,9,2,2,4,34.0192141154221,-118.496662377259,65,https://a0.muscache.com/im/pictures/miso/Hosting-634757266783531910/original/a784c5e1-ef72-45c0-896b-6358bb3e6dbe.png?aki_policy=x_large,https://airbnb.com/rooms/634757266783531910,26325
584682726,639805466896916144,,,🌇 ☆ Private Bedroom Shared Bathroom in LA! ☆ 🌇,Private room,Rental unit,111.06349,0.9130435,9329.333,6,10,1,1,1,34.00632,-118.48161,92,https://a0.muscache.com/im/pictures/prohost-api/Hosting-639805466896916144/original/8fee1622-6581-421f-8f27-22ff1a7a3571.jpeg?aki_policy=x_large,https://airbnb.com/rooms/639805466896916144,26613
584832272,635571273909038269,,,Spacious & Stylish 2BR In Heart of Santa Monica,Entire home/apt,Rental unit,488.12964,0.7297297,26359,4,10,2,2,4,34.0177904170339,-118.490196406483,74,https://a0.muscache.com/im/pictures/miso/Hosting-635571273909038269/original/1b15c109-6acc-47d4-b4e6-56ac7276cac0.jpeg?aki_policy=x_large,https://airbnb.com/rooms/635571273909038269,26325
584832748,632007593275327564,,2884309,Santa Monica apartment blocks from the beach,Entire home/apt,Rental unit,189.28572,0.175,1325,1,10,1,1,3,34.0157781143994,-118.491432689317,40,https://a0.muscache.com/im/pictures/ce4fdd4a-a0ec-47d5-a4fd-34abbb067a39.jpg?aki_policy=x_large,https://airbnb.com/rooms/632007593275327564,26325
585070006,587156391292005596,,,NEW & CLEAN 1 BEDROOM IN THE HEART OF SANTA MONICA,Entire home/apt,Condo,277.3108,0.94871795,20521,13,9.7,1,1,3,34.01225,-118.49262,78,https://a0.muscache.com/im/pictures/miso/Hosting-587156391292005596/original/33c43de5-6262-4637-8925-25d81ff75b19.jpeg?aki_policy=x_large,https://airbnb.com/rooms/587156391292005596,26325
586960703,642146731103022797,,,Modern Cozy Spacious Remodeled 1BR 0.6 to beach,Entire home/apt,Rental unit,166.3077,0.8333333,1663.0769,0,,1,1,3,34.02423,-118.49653,12,https://a0.muscache.com/im/pictures/miso/Hosting-642146731103022797/original/ed435bb7-7b47-47f9-bf9a-8758fdabf72d.jpeg?aki_policy=x_large,https://airbnb.com/rooms/642146731103022797,26611
587146851,620798589904840409,,2792515,Walk to Beach! Santa Monica Canyon 4BR Home & Gorgeous Outdoor Living Spaces,Entire home/apt,Home,1300,0.03448276,1300,18,,4,2,8,34.0312,-118.51364,29,https://a0.muscache.com/im/pictures/prohost-api/Hosting-620798589904840409/original/f7aa4462-8073-420a-b6d6-655e571b0a4f.jpeg?aki_policy=x_large,https://airbnb.com/rooms/620798589904840409,26610
588088098,639956504735036202,,,Spacious & Bright w/ Large Garden. Walk to beach.,Entire home/apt,Home,270.2381,0.5675676,5675,1,4,2,2,5,34.00394,-118.4723,37,https://a0.muscache.com/im/pictures/miso/Hosting-639956504735036202/original/0de76261-0e35-4b6d-96c8-9ad9ea8d3f6b.jpeg?aki_policy=x_large,https://airbnb.com/rooms/639956504735036202,26613
588111574,639947125539726529,,,Ocean View 2-Bedroom + Artist’s Loft,Entire home/apt,Condo,398,0.2857143,796,1,10,2,2,4,34.00861,-118.47354,7,https://a0.muscache.com/im/pictures/miso/Hosting-639947125539726529/original/b628dabe-d580-487a-be37-dee5603a3e2b.jpeg?aki_policy=x_large,https://airbnb.com/rooms/639947125539726529,26613
588196232,52821020,,,Entire home in Santa Monica Premier,Entire home/apt,Casa particular,259.44446,0.5555556,11675,1,10,2,1,4,34.03763,-118.50655,81,https://a0.muscache.com/im/pictures/miso/Hosting-52078077/original/d4f5b319-256b-47c3-a381-c86abbe6cd47.png?aki_policy=x_large,https://airbnb.com/rooms/52821020,26610
588656611,643365443270535597,,,Beach Apartment in the Heart of Santa Monica 2BR,Entire home/apt,Rental unit,540.1667,0.65217394,32410,13,10,2,2,4,34.01648,-118.49259,92,https://a0.muscache.com/im/pictures/miso/Hosting-643365443270535597/original/f982f2ff-23d9-455f-8c8a-b965a36342c1.jpeg?aki_policy=x_large,https://airbnb.com/rooms/643365443270535597,26325
588856843,644171489351585560,,,1BR + 1BA + Balcony + walk-in Closet Brentwood/ SM,Entire home/apt,Condo,374.88733,0.7717391,26617,12,9.7,1,1,3,34.04035,-118.47044,92,https://a0.muscache.com/im/pictures/62b9e51d-97a0-4ce1-a7a1-968c122467ba.jpg?aki_policy=x_large,https://airbnb.com/rooms/644171489351585560,26612
591452589,648455082407293287,,,"🌊☀️Modern Apt, 5 guests - 7 min to the beach ☀️🌊",Entire home/apt,Rental unit,283.57144,0.46153846,11910,4,9,2,2,4,34.02768,-118.47854,91,https://a0.muscache.com/im/pictures/prohost-api/Hosting-648455082407293287/original/118e8417-8d08-445c-bf97-c4e90e40c88c.jpeg?aki_policy=x_large,https://airbnb.com/rooms/648455082407293287,26612
591544346,647918842551459474,,,SANTA MONICA PARADISE | LUXURY APARTMENT,Entire home/apt,Rental unit,353.02182,0.7912088,25417.572,13,9.2,2,2,6,34.01973,-118.49407,91,https://a0.muscache.com/im/pictures/b96f3306-7f6e-4f96-94c4-3f16800cd9d1.jpg?aki_policy=x_large,https://airbnb.com/rooms/647918842551459474,26325
591717095,651505092018999864,,,Cute studio in Santa Monica/free parking,Entire home/apt,Rental unit,152.70769,0.70652175,9926,2,5,1,1,2,34.0145023900899,-118.493526435484,92,https://a0.muscache.com/im/pictures/miso/Hosting-651505092018999864/original/bce9058f-39d6-4a67-8bdc-8f6c9377919b.jpeg?aki_policy=x_large,https://airbnb.com/rooms/651505092018999864,26325
591858995,648749611939264372,,,🦋 🏙 Full Bedroom w/shared Bathroom in SW! 🏙 🦋,Private room,Rental unit,103.12858,0.76086956,7219,4,8,1,1,1,34.00927,-118.46217,92,https://a0.muscache.com/im/pictures/prohost-api/Hosting-648749611939264372/original/4f1f90fe-da8f-4d5c-9b50-c9c9461ac54e.jpeg?aki_policy=x_large,https://airbnb.com/rooms/648749611939264372,26613
591941300,583385308444406935,,,Beautiful BRAND NEW Santa Monica place 2 bedroom,Entire home/apt,Boat,503.76813,0.75,34760,6,9,2,2,5,34.01664,-118.49571,92,https://a0.muscache.com/im/pictures/9c9e40e0-14eb-49b0-948d-6fb032c3a768.jpg?aki_policy=x_large,https://airbnb.com/rooms/583385308444406935,26325
592521932,650825466088193697,,,Lovely Studio in the Heart of DT Santa Monica,Entire home/apt,Condo,183.95139,0.7826087,13244.5,13,9.8,1,1,2,34.01657,-118.49636,92,https://a0.muscache.com/im/pictures/miso/Hosting-650825466088193697/original/fe1bd8ac-03b2-4ec5-9caf-486d174a0449.jpeg?aki_policy=x_large,https://airbnb.com/rooms/650825466088193697,26325
